"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"3592",0.45,0.36,5461.73993559242,117001.435250523,658766.314178104,781229.48936422,1050460.72605446,1161157.58609174,502828.165697113,2707703.00445391
"3593",0.45,0.37,5459.42091047983,116209.320340062,664598.19978115,786266.941031691,1048144.61600113,1150754.58562183,506164.05038658,2698828.02382915
"3594",0.45,0.38,5457.08899598416,115417.816478959,670419.81890568,791294.724380624,1045793.75556263,1140349.84004263,509512.723825074,2689868.64186136
"3595",0.45,0.39,5454.74413927929,114626.931953356,676231.156673435,796312.83276607,1043408.38080992,1129944.54972226,513011.440160915,2680825.91003261
"3596",0.45,0.4,5452.38628780107,113836.6751142,682032.19873298,801321.260134981,1040988.73610094,1119539.91614489,516466.685896182,2671700.90084692
"3597",0.45,0.41,5450.01538926004,113047.054377167,687822.93127259,806320.001039017,1038535.07401039,1109137.14142907,519878.096256058,2662494.70746225
"3598",0.45,0.42,5447.63139165451,112258.078222556,693603.341033349,811309.05064756,1036047.65525464,1098737.42784414,523245.316669749,2653208.4433094
"3599",0.45,0.43,5445.23424328378,111469.755195175,699373.415322508,816288.404760967,1033526.7486117,1088866.583786,526568.002946359,2643843.24169785
"3600",0.45,0.44,5442.8238927618,110682.0939042,705133.142027092,821258.059824054,1030972.63083644,1079006.79307651,529845.821445508,2634400.25540908
"3601",0.45,0.45,5440.40028903072,109895.103023019,710882.509627747,826218.012939797,1028385.58657096,1069142.90965265,533078.44924253,2624880.65627734
"3602",0.45,0.46,5437.96338137507,109108.791289058,716621.507212844,831168.261883277,1025765.90825028,1059276.10527108,536265.574288073,2615285.63475846
"3603",0.45,0.47,5435.51311943601,108323.167503585,722350.124492851,836108.805115873,1023113.8960034,1049407.55362588,539406.895561942,2605616.39948678
"3604",0.45,0.48,5433.04945322586,107538.240531493,728068.35181495,841039.641799669,1020429.85754966,1039538.42987019,542502.123221034,2595874.17682069
"3605",0.45,0.49,5430.57233314282,106754.019301064,733776.180177927,845960.771812135,1017714.10809072,1029669.91013522,545550.978741194,2586060.210377
"3606",0.45,0.5,5428.08170998618,105970.512803708,739473.601247341,850872.195761035,1015120.97043447,1019803.17104696,548553.195052862,2576859.05961018
"3607",0.45,0.51,5425.57753497148,105187.730093686,745160.607370942,855773.9149996,1012814.31651258,1009939.38924116,551508.516670366,2568126.27939238
"3608",0.45,0.52,5423.05975974624,104405.680287806,750837.191594392,860665.931641944,1010473.65947002,1000079.74087675,554551.877884847,2559314.35427851
"3609",0.45,0.53,5420.52833640565,103624.372565094,756503.347677243,865548.248578742,1008099.26115016,990225.401148302,557685.229097535,2550424.39858638
"3610",0.45,0.54,5417.98321750887,102843.81616645,762159.070109217,870420.869493175,1005691.39156891,980377.543797879,560773.406932987,2541457.54604574
"3611",0.45,0.55,5415.42435609528,102064.020394268,767804.354126768,875283.798877131,1003250.32882436,970545.638250232,563816.102549635,2532414.94937249
"3612",0.46,0,5491.91530746797,145779.079452896,448519.896759357,599790.891519721,1125615.68024256,1553645.47186907,365394.172539732,3041234.01810034
"3613",0.46,0.01,5490.00997703737,144969.774261732,454701.10293788,605160.887176649,1123436.59712388,1542194.29725918,369763.500698651,3030972.18714157
"3614",0.46,0.02,5488.09364732925,144160.826433672,460872.813967364,610521.734048366,1121230.6011281,1530722.41477488,374092.35031014,3020621.46938979
"3615",0.46,0.03,5486.16626215347,143352.242020534,467035.002812948,615873.411095636,1118988.25473703,1519231.00601975,378380.287148544,3010182.93544442
"3616",0.46,0.04,5484.22776525982,142544.027134072,473187.642637147,621215.897536478,1116709.7124426,1507721.26091966,382626.884918087,3000187.54532607
"3617",0.46,0.05,5482.27810034399,141736.187946276,479330.706806297,626549.172852917,1114395.13707537,1496194.37731775,386831.725443797,2991111.28211534
"3618",0.46,0.06,5480.31721105363,140928.730689671,485464.168897137,631873.216797862,1112044.69978869,1484651.56056216,390994.398859319,2981939.34669336
"3619",0.46,0.07,5478.34504099447,140121.661657605,491588.002703518,637188.009402117,1109658.58003833,1473094.02308688,395191.230689116,2972672.62649438
"3620",0.46,0.08,5476.36153373668,139314.987204525,497702.182243258,642493.53098152,1107236.96555742,1461522.98398579,399473.869130148,2963312.03282986
"3621",0.46,0.09,5474.36663282143,138508.713746268,503806.681765145,647789.762144234,1104780.05232692,1449939.66858044,403717.320300368,2953858.50065773
"3622",0.46,0.1,5472.36028176749,137702.847760321,509901.475756063,653076.683798151,1102288.04454135,1438345.30798159,407921.123412005,2944312.98833727
"3623",0.46,0.11,5470.34242407807,136897.395786089,515986.538948289,658354.277158457,1099761.15457002,1426741.13864503,412084.825286415,2934676.47736965
"3624",0.46,0.12,5468.31300324783,136092.364425156,522061.846326926,663622.52375533,1097199.60291349,1415128.40192183,416207.980562482,2924949.97212436
"3625",0.46,0.13,5466.2719627701,135287.76034153,528127.373137483,668881.405441783,1094603.61815557,1403722.27786312,420290.151902219,2915134.49955153
"3626",0.46,0.14,5464.21924614406,134483.59026189,534183.094893627,674130.90440166,1091973.43691063,1392816.53731263,424330.910193379,2905231.10888025
"3627",0.46,0.15,5462.15479688241,133679.860975818,540228.987385078,679371.003157779,1089309.30376628,1381893.88530069,428329.834748903,2895240.87130313
"3628",0.46,0.16,5460.07855851902,132876.579336032,546265.026685659,684601.68458021,1086611.47122153,1370955.50680129,432286.513503018,2885164.87964725
"3629",0.46,0.17,5457.99047461671,132073.752258599,552291.189161531,689822.931894747,1084131.90017246,1360002.59381333,436200.543203809,2875004.24803156
"3630",0.46,0.18,5455.89048877544,131271.38672315,558307.451479577,695034.728691502,1081897.65653331,1349036.34492916,440071.529602072,2864760.11151102
"3631",0.46,0.19,5453.77854464043,130469.48977308,564313.790615947,700237.058933667,1079627.50377811,1338057.96489662,443899.087636293,2854677.8945224
"3632",0.46,0.2,5451.65458591063,129668.06851574,570310.183864802,705429.906966452,1077321.62990114,1327068.66417491,447682.841613558,2845700.45334443
"3633",0.46,0.21,5449.5185563474,128867.130122621,576296.608847199,710613.257526168,1074980.2313898,1316069.6584846,451422.425386236,2836631.76535486
"3634",0.46,0.22,5447.37039978319,128066.681829528,582273.043520183,715787.095749494,1072603.51318715,1305062.16835201,455194.398009306,2827472.79946517
"3635",0.46,0.23,5445.21006013064,127266.730936741,588239.466186039,720951.407182911,1070191.68864958,1294047.41864847,459077.524698968,2818224.5476529
"3636",0.46,0.24,5443.03748139174,126467.284809168,594195.855501729,726106.177792289,1067744.97949963,1283026.63812459,462919.013120837,2808888.02466574
"3637",0.46,0.25,5440.8526076673,125668.350876487,600142.190488536,731251.39397269,1065263.61577382,1272001.05894009,466718.4440138,2799464.26771129
"3638",0.46,0.26,5438.65538316651,124869.936633277,606078.450541865,736387.042558309,1062747.83576577,1260971.9161894,470475.407125384,2789954.33613253
"3639",0.46,0.27,5436.44575221673,124072.049639137,612004.615441268,741513.110832621,1060197.88596433,1250087.87698643,474189.501410288,2780359.3110694
"3640",0.46,0.28,5434.22365927361,123274.697518789,617920.66536064,746629.586538702,1057614.02098696,1239685.1472827,477860.335224867,2770680.29510643
"3641",0.46,0.29,5431.98904893123,122477.887962179,623826.580878629,751736.457889738,1054996.50350831,1229271.08856242,481487.526517375,2760918.41190685
"3642",0.46,0.3,5429.74186593268,121681.628724552,629722.342989245,756833.71357973,1052345.604184,1218846.8916772,485070.703013781,2751074.80583322
"3643",0.46,0.31,5427.48205518061,120885.927626527,635607.933112667,761921.342794375,1049661.60156972,1208413.75239638,488609.502398975,2741150.64155492
"3644",0.46,0.32,5425.20956174824,120090.792554148,641483.333106279,766999.335222175,1046944.78203555,1197972.87094442,492103.572493201,2731147.10364274
"3645",0.46,0.33,5422.92433089035,119296.231458925,647348.525275885,772067.6810657,1044560.49681706,1187525.45153325,495552.571423509,2721065.39615083
"3646",0.46,0.34,5420.62630805481,118502.252357865,653203.492387176,777126.371053096,1042278.15065796,1177072.70188995,498956.167790097,2711744.60728486
"3647",0.46,0.35,5418.31543889399,117708.863333481,659048.21767739,782175.396449765,1039960.70179033,1166615.83278006,502314.040827332,2702835.04460973
"3648",0.46,0.36,5415.99166927672,116916.07253379,664882.684867206,787214.749070273,1037608.37751949,1156156.05752698,505629.437923794,2693839.63651357
"3649",0.46,0.37,5413.65494530016,116123.888172294,670706.878172866,792244.42129046,1035221.4136222,1145694.59152784,509148.9020243,2684759.43898236
"3650",0.46,0.38,5411.30521330226,115332.318527947,676520.782318507,797264.406059756,1032800.05428243,1135232.65176607,512624.780277584,2675595.5296883
"3651",0.46,0.39,5408.94241987418,114541.371945104,682324.382548767,802274.696913745,1030344.55202198,1124771.45632133,516056.698048172,2666349.0076218
"3652",0.46,0.4,5406.56651187311,113751.056833453,688117.664641575,807275.287986901,1027855.16762613,1114312.22387692,519444.290948756,2657020.99270975
"3653",0.46,0.41,5404.17743643522,112961.381667928,693900.614921225,812266.174025588,1025332.17006433,1104288.89541225,522787.205023143,2647612.62542022
"3654",0.46,0.42,5401.77514098902,112172.354988609,699673.220271672,817247.35040127,1022775.83640583,1094379.08351337,526085.096923931,2638125.06635395
"3655",0.46,0.43,5399.3595732688,111383.985400601,705435.468150076,822218.813123946,1020186.45173056,1084464.02256532,529337.634084766,2628559.49582282
"3656",0.46,0.44,5396.93068132839,110596.281573889,711187.346600611,827180.558855829,1017564.30903501,1074544.89882478,532544.494886976,2618917.11341574
"3657",0.46,0.45,5394.4884135552,109809.252243187,716928.844268512,832132.584925254,1014909.70913349,1064622.90096937,535705.368820423,2609199.13755205
"3658",0.46,0.46,5392.03271868458,109022.906207753,722659.950414392,837074.889340829,1012222.96055452,1054699.21961104,538819.956638411,2599406.80502299
"3659",0.46,0.47,5389.56354581421,108237.25233119,728380.654928814,842007.470805818,1009504.37943266,1044775.04680638,541887.970506467,2589541.37052139
"3660",0.46,0.48,5387.080844419,107452.299541229,734090.948347144,846930.328732792,1007069.1619355,1034851.57556422,544909.134144866,2580419.98004051
"3661",0.46,0.49,5384.5845643662,106668.056829487,739790.821864651,851843.463258504,1004757.87261876,1024929.99935098,547883.182964731,2571642.25056248
"3662",0.46,0.5,5382.07465593061,105884.533251204,745480.267351895,856746.87525903,1002412.44133342,1015011.51159417,550902.626559234,2562783.94659445
"3663",0.46,0.51,5379.55106981031,105101.737924956,751159.277370404,861640.56636517,1000033.13052148,1005097.30518439,554053.780158359,2553846.19094866
"3664",0.46,0.52,5377.01375714247,104319.680032349,756827.845188602,866524.538978094,997620.210930924,995188.571976423,557159.558382252,2544830.12652948
"3665",0.46,0.53,5374.46266951952,103538.368817689,762485.964798061,871398.796285269,995173.961525575,985286.502289651,560219.642789588,2535736.9159043
"3666",0.46,0.54,5371.89775900565,102757.813587622,768133.630930004,876263.342276632,992694.669389967,975819.19693135,563233.726400675,2526567.74086161
"3667",0.47,0,5446.73441200986,145697.73200251,454893.368530045,606037.834944566,1112762.28195147,1548632.14833504,369563.970961447,3025881.53177511
"3668",0.47,0.01,5444.81524617723,144888.258261281,461067.722895441,611400.796402899,1110526.06684083,1537101.8554118,373879.029926164,3015424.18369045
"3669",0.47,0.02,5442.88498431512,144079.143813098,467232.557972498,616754.586769911,1108253.57958344,1525551.84299852,378152.797388258,3005197.11031333
"3670",0.47,0.03,5440.94356961417,143270.394749778,473387.846707992,622099.185027384,1105944.98090677,1513983.3160188,382384.845823125,2996110.63384921
"3671",0.47,0.04,5438.99094520382,142462.017223558,479533.562248209,627434.570416971,1103600.43994091,1502397.48743888,386574.755980861,2986927.07451493
"3672",0.47,0.05,5437.02705415825,141654.017447399,485669.677945467,632760.722447023,1101220.13420025,1490795.577847,390728.069635298,2977647.31588727
"3673",0.47,0.06,5435.05183950249,140846.401695284,491796.167364767,638077.620899554,1098804.24956043,1479178.81502569,395035.844538515,2968272.266001
"3674",0.47,0.07,5433.06524421874,140039.176302511,497913.004290599,643385.245837328,1096352.98023058,1467548.43351716,399304.496532953,2958802.85712413
"3675",0.47,0.08,5431.06721125275,139232.347665977,504020.162733864,648683.577611094,1093866.52872097,1455905.67418221,403533.555426297,2949240.04551842
"3676",0.47,0.09,5429.05768352049,138425.922244464,510117.616938965,653972.596866949,1091345.10580592,1444251.78375281,407722.558581873,2939584.81118513
"3677",0.47,0.1,5427.03660391485,137619.906558903,516205.341391024,659252.284553842,1088788.93048197,1432588.01437885,411871.051132726,2929838.15759612
"3678",0.47,0.11,5425.00391531264,136814.307192654,522283.310823263,664522.621931229,1086198.22992143,1420915.62316909,415978.586192985,2920001.11141045
"3679",0.47,0.12,5422.95956058163,136009.130791754,528351.500224529,669783.590576865,1083573.23942122,1409952.31980944,420044.725066328,2910074.72217648
"3680",0.47,0.13,5420.90348258783,135204.384065179,534409.88484697,675035.172394737,1080914.20234696,1398988.98907447,424069.037451368,2900060.06201982
"3681",0.47,0.14,5418.835624203,134400.073785086,540458.440213879,680277.349623168,1078221.37007247,1388008.58835243,428051.101643747,2889958.22531701
"3682",0.47,0.15,5416.75592831226,133596.20678705,546497.14212769,685510.104843052,1075833.62691755,1377012.31829987,431990.504734783,2879770.3283553
"3683",0.47,0.16,5414.6643378218,132792.789970297,552525.966678133,690733.420986251,1073602.50064847,1366001.38670836,435886.842806455,2869497.50897871
"3684",0.47,0.17,5412.56079566704,131989.830297922,558544.890250564,695947.281344153,1071335.36650981,1354977.00806385,439739.721122567,2859286.09770941
"3685",0.47,0.18,5410.44524482065,131187.334797103,564553.889534461,701151.669576384,1069032.41098048,1343940.4030993,443548.754315895,2850287.99164791
"3686",0.47,0.19,5408.31762830105,130385.310559306,570552.941532079,706346.569719686,1066693.82913076,1332892.79834095,447313.566571143,2841197.19335807
"3687",0.47,0.2,5406.17788918089,129583.764740477,576542.023567307,711531.966196965,1064319.82458658,1321835.42564864,451043.028809316,2832014.67134102
"3688",0.47,0.21,5404.02597059582,128782.70456123,582521.113294663,716707.843826488,1061910.60948889,1310769.52175042,454949.729436737,2822741.41779779
"3689",0.47,0.22,5401.86181575345,127982.137307018,588490.188708503,721874.187831274,1059466.40444797,1299696.32777182,458814.772295433,2813378.44833715
"3690",0.47,0.23,5399.68536794253,127182.0703283,594449.228152403,727030.983848645,1056987.4384928,1288617.08876012,462637.728249735,2803926.80166856
"3691",0.47,0.24,5397.49657054227,126382.511040694,600398.21032872,732178.217939956,1054473.94901551,1277533.05320399,466418.177162144,2794387.53928045
"3692",0.47,0.25,5395.2953670319,125583.466925122,606337.114308346,737315.8766005,1051926.18171078,1266445.4725489,470155.708098435,2784761.74510391
"3693",0.47,0.26,5393.08170100049,124784.945527936,612265.919540665,742443.946769601,1049344.39051044,1255978.76267654,473849.919528762,2775050.52516202
"3694",0.47,0.27,5390.85551615687,123986.954461044,618184.605863687,747562.415840888,1046728.83751307,1245519.2050033,477500.419524567,2765255.00720506
"3695",0.47,0.28,5388.61675633989,123189.501402014,624093.153514401,752671.271672754,1044079.7929088,1235048.23837034,481106.825951105,2755376.34033171
"3696",0.47,0.29,5386.36536552879,122392.59409417,629991.543139313,757770.502599011,1041397.5348992,1224567.07012477,484668.76665539,2745415.69459656
"3697",0.47,0.3,5384.10128785385,121596.240346673,635879.755805206,762860.097439733,1038682.34961245,1214076.91259718,488185.879649383,2735374.26060419
"3698",0.47,0.31,5381.82446760728,120800.448034593,641757.773010096,767940.045512296,1036418.31389808,1203578.98262853,491657.813288232,2725253.24909
"3699",0.47,0.32,5379.53484925425,120005.225098963,647625.576694406,773010.336642623,1034135.77528905,1193074.50109192,495084.226443392,2715901.1787141
"3700",0.47,0.33,5377.23237744428,119210.579546816,653483.149252356,778070.961176616,1031818.01398604,1182564.69240961,498464.78867044,2706959.65309381
"3701",0.47,0.34,5374.9169970227,118416.51945122,659330.473543573,783121.909991816,1029465.25667641,1172050.78406559,501799.180371432,2697930.82426494
"3702",0.47,0.35,5372.58865304246,117623.052951282,665167.532904925,788163.174509249,1027077.73863672,1161534.0061141,505284.352844217,2688815.75194791
"3703",0.47,0.36,5370.24729077626,116830.188252149,670994.311162575,793194.7467055,1024655.7036696,1151015.59068458,508781.532372187,2679615.51822292
"3704",0.47,0.37,5367.89285572859,116037.933624989,676810.79264427,798216.619124987,1022199.4040354,1140496.77148331,512234.639650282,2670331.22716253
"3705",0.47,0.38,5365.52529364847,115246.297406951,682616.96219187,803228.784892469,1019709.10037875,1129978.78329229,515643.30029206,2660964.00444996
"3706",0.47,0.39,5363.144550542,114455.288001117,688412.805174098,808231.237725757,1017185.06165001,1119789.81339825,519007.150385742,2651514.99698316
"3707",0.47,0.4,5360.75057268551,113664.913876432,694198.307499544,813223.971948662,1014627.56502159,1109830.89148597,522325.836679102,2641985.37246514
"3708",0.47,0.41,5358.34330663866,112875.183567617,699973.455629916,818206.982504172,1012036.89579932,1099865.53203401,525599.016758916,2632376.31898074
"3709",0.47,0.42,5355.92269925809,112086.105675061,705738.236593524,823180.264967843,1009413.34732884,1089894.93541309,528826.359224794,2622689.04456003
"3710",0.47,0.43,5353.4886977111,111297.688864703,711492.637999029,828143.815561443,1006757.22089706,1079920.30491715,532007.543857204,2612924.77672886
"3711",0.47,0.44,5351.04124948962,110509.941867884,717236.648049453,833097.631166826,1004068.82562876,1069942.8462688,535142.261779524,2603084.76204674
"3712",0.47,0.45,5348.58030242466,109722.873481188,722970.255556426,838041.70934004,1001348.47837844,1059963.7671213,538230.215613935,2593170.26563239
"3713",0.47,0.46,5346.10580470061,108936.492566261,728693.44995472,842976.048325682,999059.96010719,1049984.27655732,541271.119631008,2584101.57209746
"3714",0.47,0.47,5343.61770487026,108150.808049604,734406.221317038,847900.647071513,996745.098935859,1040005.58458499,544264.699892813,2575281.40599781
"3715",0.47,0.48,5341.11595186981,107365.828922354,740108.560369086,852815.50524331,994395.960708349,1030028.90163167,547256.049499141,2566379.21822692
"3716",0.47,0.49,5338.60049503418,106581.564240035,745800.458504895,857720.623239964,992012.808252171,1020055.43803584,550425.772392005,2557396.13938328
"3717",0.47,0.5,5336.07128411268,105798.023122293,751481.907802458,862616.002208864,989595.91283365,1010086.4035376,553549.930342421,2548333.32085103
"3718",0.47,0.51,5333.5282692849,105015.214752607,757152.901039617,867501.644061509,987145.554068183,1000123.00676804,556628.19507655,2539191.93436793
"3719",0.47,0.52,5330.97140117691,104233.148377972,762813.431710266,872377.551489415,984662.019825307,990533.123677789,559660.249873872,2529973.17158012
"3720",0.47,0.53,5328.40063087771,103451.833308566,768463.494040817,877243.727980261,982145.606128637,981062.908427441,562645.789731822,2520678.24358365
"3721",0.48,0,5401.55820236782,145615.902668915,461262.731376472,612280.192247755,1099831.06822937,1543468.89125312,373666.888804451,3010303.99188972
"3722",0.48,0.01,5399.62520418542,144806.258980209,467430.218029903,617636.102214297,1097529.36691345,1531860.1770536,377926.593810195,3001210.08133792
"3723",0.48,0.02,5397.68101298885,143996.976524281,473588.161159988,622982.818697258,1095191.6486878,1520232.76716632,382144.203167604,2992017.67324646
"3724",0.48,0.03,5395.72557134641,143188.061433258,479736.53369465,628320.320699254,1092818.08894914,1508587.88974434,386319.296592197,2982727.64650969
"3725",0.48,0.04,5393.75882176397,142379.519900172,485875.308763474,633648.58748541,1090408.87153665,1496926.78068101,390585.786954786,2973340.90506106
"3726",0.48,0.05,5391.78070669096,141571.358179272,492004.459704309,638967.598590272,1087964.18870619,1485250.68317363,394880.055614296,2963858.37765509
"3727",0.48,0.06,5389.79116852666,140763.582586325,498123.96007,644277.333824851,1085484.24109986,1473560.84728004,399134.800632071,2954281.01763405
"3728",0.48,0.07,5387.79014962651,139956.199498907,504233.783635263,649577.773283797,1082969.23771076,1461858.52946864,403349.549855976,2944609.80267958
"3729",0.48,0.08,5385.77759230866,139149.215356699,510333.904403708,654868.897352715,1080419.395843,1450144.99216191,407523.838847781,2934845.73454909
"3730",0.48,0.09,5383.75343886071,138342.636661765,516424.296614997,660150.686715623,1077834.94106689,1438421.50327387,411657.211100297,2924989.83879723
"3731",0.48,0.1,5381.71763154648,137536.469978831,522504.934752167,665423.122362544,1075216.10716939,1427168.81398564,415749.218251708,2915043.16448249
"3732",0.48,0.11,5379.67011261316,136730.721935554,528575.793549084,670686.185597252,1072563.13609984,1416166.18756539,419799.42029689,2905006.78385897
"3733",0.48,0.12,5377.6108242985,135925.399222788,534636.847998072,675939.858045158,1069876.27791083,1405145.12121811,423807.38579555,2894881.79205361
"3734",0.48,0.13,5375.53970883811,135120.508594834,540688.073357683,681184.121661355,1067569.95783304,1394106.82367516,427772.692076968,2884669.30672889
"3735",0.48,0.14,5373.45670847311,134316.056869695,546729.44516063,686418.958738798,1065342.91257541,1383052.51135726,431694.925441159,2874370.46773134
"3736",0.48,0.15,5371.36176545786,133512.05092931,552760.939221896,691644.351916663,1063079.76633803,1371983.40793159,435573.681356274,2864000.14157057
"3737",0.48,0.16,5369.2548220679,132708.497719793,558782.531646976,696860.284188837,1060780.70389488,1360900.74386163,439408.564652036,2854984.11930037
"3738",0.48,0.17,5367.13582060802,131905.404251648,564794.198840335,702066.738912591,1058445.91870718,1349805.75595037,443199.189709045,2845873.95102259
"3739",0.48,0.18,5365.00470342066,131102.777599993,570795.917513981,707263.699817395,1056075.61288948,1338699.68687686,446945.180643757,2836670.60399884
"3740",0.48,0.19,5362.86141289432,130300.624904759,576787.664696267,712451.15101392,1053669.99717082,1327583.78472674,450814.456555422,2827375.06982868
"3741",0.48,0.2,5360.70589147229,129498.953370889,582769.417740828,717629.077003189,1051229.29085072,1316459.3025169,454703.598600632,2817988.36416183
"3742",0.48,0.21,5358.53808166162,128697.770268525,588741.154335719,722797.462685905,1048753.72175016,1305327.49771468,458550.638669821,2808511.52639508
"3743",0.48,0.22,5356.35792604206,127897.082933182,594702.852512731,727956.293371955,1046243.52615751,1294189.631752,462355.146621543,2798945.61935383
"3744",0.48,0.23,5354.16536727555,127096.898765917,600654.490656897,733105.55479009,1043698.94876941,1283046.96953472,466116.701505497,2789291.72895871
"3745",0.48,0.24,5351.96034811559,126297.225233485,606596.047516179,738245.23309778,1041120.24262658,1272353.20014698,469834.891770314,2779550.96387716
"3746",0.48,0.25,5349.74281141701,125498.069868477,612527.502211362,743375.314891257,1038507.6690447,1261849.3241015,473509.315467214,2769724.4551604
"3747",0.48,0.26,5347.51270014594,124699.44026946,618448.834246125,748495.787215731,1035861.49754026,1251332.73865339,477139.580449314,2759813.35586579
"3748",0.48,0.27,5345.2699573899,123901.344101094,624360.023517324,753606.637575807,1033182.0057515,1240804.6622205,480725.304566407,2749818.84066508
"3749",0.48,0.28,5343.01452636822,123103.789094238,630261.050325487,758707.853946093,1030561.11190443,1230266.3187484,484266.11585501,2739742.10543845
"3750",0.48,0.29,5340.74635044258,122306.783046051,636151.895385485,763799.424781978,1028314.95581616,1219718.93723237,487761.652723491,2729584.36685494
"3751",0.48,0.3,5338.46537312789,121510.333820072,642032.539837442,768881.339030642,1026033.2447164,1209163.75123375,491211.564132099,2720172.55272472
"3752",0.48,0.31,5336.17153810331,120714.449346291,647902.965257846,773953.58614224,1023716.19570508,1198601.99839096,494615.509767686,2711201.7417136
"3753",0.48,0.32,5333.8647892235,119919.137621198,653763.153670873,779016.156081295,1021364.03464399,1188034.91992575,497973.160212986,2702142.15659539
"3754",0.48,0.33,5331.54507053017,119124.406707835,659613.087559938,784069.039338303,1018976.99610022,1177463.76014477,501417.100597279,2692994.86002393
"3755",0.48,0.34,5329.21232626378,118330.264735812,665452.749879464,789112.22694154,1016555.32328428,1166889.76593722,504936.242967963,2683760.93769511
"3756",0.48,0.35,5326.86650087564,117536.719901326,671282.124066874,794145.710469075,1014099.26798293,1156314.18626864,508411.215046948,2674441.49798065
"3757",0.48,0.36,5324.50753903999,116743.780467151,677101.194054837,799169.482061028,1011609.09048681,1145738.27167148,511841.632270945,2665037.671547
"3758",0.48,0.37,5322.13538566652,115951.454762623,682909.944283709,804183.534431998,1009085.05951275,1135370.05327804,515227.120586868,2655550.61095955
"3759",0.48,0.38,5319.74998591323,115159.751183598,688708.359714249,809187.86088376,1006527.45212097,1125362.9988587,518567.316644063,2645981.49027235
"3760",0.48,0.39,5317.35128519919,114368.678192404,694496.425840552,814182.455318155,1003936.55362712,1115348.28631135,521861.8679811,2636331.50460372
"3761",0.48,0.4,5314.93922921793,113578.244317764,700274.128703245,819167.312250227,1001312.65750917,1105327.12970106,525110.433206947,2626601.86969792
"3762",0.48,0.41,5312.51376395085,112788.458154715,706041.454902916,824142.426821582,998656.065309389,1095300.74653706,528312.682176323,2616793.8214733
"3763",0.48,0.42,5310.074835681,111999.328364492,711798.391613806,829107.794813978,995967.086531212,1085270.35727072,531468.296159068,2606908.61555721
"3764",0.48,0.43,5307.62239100708,111210.863674407,717544.926597756,834063.412663171,993375.911957609,1075237.18478945,534576.968003318,2596947.52680796
"3765",0.48,0.44,5305.1563768577,110423.072877707,723281.048218418,839009.277472982,991093.205964858,1065202.45390701,537638.402292342,2587904.29774972
"3766",0.48,0.45,5302.67674050591,109635.9648334,729006.745455718,843945.387029623,988775.837374086,1055167.39085058,540652.315494856,2579044.27263959
"3767",0.48,0.46,5300.18342958411,108849.548466078,734722.007920605,848871.739816267,986424.060525535,1045133.22274515,543618.436108657,2570100.76149628
"3768",0.48,0.47,5297.67639209897,108063.832765706,740426.82587006,853788.335027866,984038.138414198,1035101.17709551,546800.539036441,2561074.9019598
"3769",0.48,0.48,5295.15557644693,107278.826787399,746121.190222386,858695.172586232,981618.342605976,1025072.48126638,549943.852963088,2551967.85316205
"3770",0.48,0.49,5292.62093142978,106494.539651166,751805.092572775,863592.253155371,979164.953148444,1015048.36196111,553041.086906337,2542780.79529265
"3771",0.48,0.5,5290.07240627059,105710.980541645,757478.525209172,868479.578157087,976678.258476297,1005324.30349412,556091.914167221,2533514.92915085
"3772",0.48,0.51,5287.50995062993,104928.158707803,763141.481128408,873357.14978684,974158.555311522,995802.204838572,559096.019856724,2524171.47568366
"3773",0.48,0.52,5284.93351462232,104146.083462621,768793.954052644,878224.971029887,971606.148558374,986277.91656824,562053.101061498,2514751.67551061
"3774",0.49,0,5356.38727877523,145533.589580375,467627.98440533,618517.961264481,1086817.6094479,1538157.29561469,377701.999506025,2997209.80158588
"3775",0.49,0.01,5354.44045525924,144723.774544678,473788.587501344,623866.802501281,1084451.72101689,1526470.91767075,381905.288449183,2987912.32008012
"3776",0.49,0.02,5352.48234154018,143914.322691394,479939.622744318,629206.427777252,1082050.1016901,1514766.90330784,386123.064547734,2978516.69562267
"3777",0.49,0.03,5350.51287956108,143105.240193267,486081.063042855,634536.816115683,1079612.94158836,1503046.50378458,390443.351749758,2969023.85261099
"3778",0.49,0.04,5348.53201120125,142296.533284443,492212.8815094,639857.946805045,1077140.43930128,1491310.97777442,394724.199510156,2959434.74062519
"3779",0.49,0.05,5346.53967828247,141488.208260781,498335.05146691,645169.799405974,1074632.80185394,1479561.59091344,398965.126112475,2949750.33418604
"3780",0.49,0.06,5344.53582257525,140680.271480154,504447.546455673,650472.353758402,1072090.2446688,1467799.61534123,403165.657490192,2939971.63249737
"3781",0.49,0.07,5342.52038580536,139872.729362753,510550.340240259,655765.589988817,1069512.99152276,1456026.32923534,407325.327449606,2930099.6591731
"3782",0.49,0.08,5340.49330966038,139065.588391376,516643.406816636,661049.488517672,1066901.27449929,1444465.90009228,411443.677890029,2920135.46194886
"3783",0.49,0.09,5338.45453579658,138258.855111714,522726.720419408,666324.030066919,1064255.33393587,1433425.42431374,415520.259021065,2910080.11237833
"3784",0.49,0.1,5336.40400584583,137452.536132633,528800.255529226,671589.195667705,1061575.41836643,1422365.11269329,419554.629576785,2899934.7055146
"3785",0.49,0.11,5334.34166142278,136646.638126444,534863.986880342,676844.966668209,1059340.32835877,1411286.18142545,423546.357026601,2889700.35957646
